28200, 9448.004788, 0.135785, 9448.140573, 9437.750114, 0.114287, 9437.864401
28400, 9582.595142, 0.132236, 9582.727379, 9572.220831, 0.115661, 9572.336492
28600, 9718.181997, 0.128132, 9718.310129, 9707.141036, 0.113376, 9707.254411
28800, 9854.665155, 0.125714, 9854.790869, 9843.594181, 0.113009, 9843.707190
29000, 9991.890469, 0.123995, 9992.014464, 9980.050790, 0.111770, 9980.162560
29200, 10130.174446, 0.123048, 10130.297494, 10118.892408, 0.111563, 10119.003971
29400, 10269.384158, 0.122413, 10269.506571, 10256.592773, 0.110729, 10256.703502
29600, 10410.060226, 0.120934, 10410.181160, 10397.267940, 0.108795, 10397.376735
29800, 10550.919879, 0.120419, 10551.040298, 10538.576409, 0.109194, 10538.685604
30000, 10693.090748, 0.122371, 10693.213119, 10680.083489, 0.108957, 10680.192446
30200, 10835.841874, 0.122848, 10835.964722, 10822.639255, 0.109605, 10822.748860
30400, 10979.903324, 0.124338, 10980.027661, 10966.315363, 0.108161, 10966.423525
30600, 11124.494893, 0.122797, 11124.617690, 11111.472684, 0.108913, 11111.581597
30800, 11270.577983, 0.120958, 11270.698941, 11256.769192, 0.106686, 11256.875878
31000, 11417.720531, 0.121248, 11417.841780, 11404.202014, 0.104689, 11404.306703
31200, 11565.457386, 0.119286, 11565.576672, 11552.193580, 0.105056, 11552.298636
31400, 11714.403168, 0.118453, 11714.521621, 11700.614596, 0.102974, 11700.717570
31600, 11863.925782, 0.116998, 11864.042780, 11850.692786, 0.101529, 11850.794315
31800, 12014.524234, 0.114316, 12014.638551, 12001.141279, 0.099998, 12001.241277
32000, 12166.417297, 0.112099, 12166.529396, 12152.214636, 0.100085, 12152.314721
32200, 12319.007111, 0.110515, 12319.117626, 12305.320614, 0.099410, 12305.420024
32400, 12472.292726, 0.108286, 12472.401012, 12458.234472, 0.096931, 12458.331403
32600, 12626.916370, 0.107128, 12627.023499, 12612.859558, 0.094547, 12612.954105
32800, 12782.028827, 0.106030, 12782.134856, 12768.032817, 0.091455, 12768.124272
33000, 12938.913367, 0.104564, 12939.017931, 12924.651852, 0.089936, 12924.741788
33200, 13096.115682, 0.103171, 13096.218853, 13081.189522, 0.088712, 13081.278233
33400, 13254.369099, 0.101035, 13254.470135, 13239.529027, 0.086383, 13239.615410
33600, 13413.352833, 0.098472, 13413.451304, 13398.122270, 0.083621, 13398.205890
33800, 13573.409529, 0.093851, 13573.503380, 13558.970885, 0.080681, 13559.051566
34000, 13733.857880, 0.089179, 13733.947059, 13719.279348, 0.077857, 13719.357205
34200, 13896.827304, 0.086994, 13896.914298, 13882.571044, 0.075121, 13882.646165
34400, 14058.808158, 0.086408, 14058.894565, 14044.238953, 0.074589, 14044.313541
34600, 14223.814857, 0.081663, 14223.896520, 14209.109015, 0.071672, 14209.180687
34800, 14387.515082, 0.080105, 14387.595187, 14372.907844, 0.069673, 14372.977517
