#Dt, msdx1, msdy1, msdr1, msdx2, msdy2, msdr2 
64800, 48604.496950, 0.240932, 48604.737881, 48573.889143, 0.103631, 48573.992774
65000, 48890.690789, 0.219289, 48890.910078, 48885.461743, 0.110381, 48885.572125
65200, 49208.711508, 0.213219, 49208.924727, 49172.281456, 0.126125, 49172.407581
65400, 49506.525091, 0.199141, 49506.724232, 49477.169572, 0.130196, 49477.299768
65600, 49808.430793, 0.197979, 49808.628772, 49781.562620, 0.102731, 49781.665351
65800, 50119.416933, 0.194967, 50119.611900, 50068.612524, 0.082561, 50068.695085
66000, 50437.067474, 0.211285, 50437.278760, 50378.051378, 0.073698, 50378.125077
66200, 50717.290584, 0.226682, 50717.517265, 50683.902913, 0.079687, 50683.982600
66400, 51032.471370, 0.236633, 51032.708004, 51006.330483, 0.092239, 51006.422721
66600, 51343.191946, 0.224264, 51343.416210, 51315.738621, 0.086530, 51315.825151
66800, 51656.095736, 0.203838, 51656.299573, 51618.928403, 0.070340, 51618.998743
67000, 51965.647885, 0.206911, 51965.854796, 51921.150945, 0.072355, 51921.223299
67200, 52277.252905, 0.203327, 52277.456232, 52225.792523, 0.067494, 52225.860017
67400, 52578.373207, 0.183815, 52578.557023, 52544.842532, 0.052737, 52544.895270
67600, 52904.310531, 0.155173, 52904.465703, 52861.535475, 0.053926, 52861.589402
67800, 53219.605970, 0.151673, 53219.757642, 53173.828124, 0.048223, 53173.876348
68000, 53534.586713, 0.145584, 53534.732298, 53484.847778, 0.057412, 53484.905190
68200, 53842.827119, 0.125597, 53842.952715, 53801.376445, 0.082709, 53801.459153
68400, 54170.182776, 0.118580, 54170.301356, 54116.671231, 0.071337, 54116.742568
68600, 54484.900888, 0.118879, 54485.019767, 54428.489736, 0.056710, 54428.546446
68800, 54798.300160, 0.089524, 54798.389684, 54741.784649, 0.054603, 54741.839252
69000, 55111.116062, 0.074485, 55111.190547, 55062.786402, 0.064805, 55062.851206
69200, 55425.047742, 0.074881, 55425.122623, 55382.381268, 0.069931, 55382.451198
69400, 55757.747795, 0.055576, 55757.803370, 55714.852589, 0.069134, 55714.921723
69600, 56079.156963, 0.034117, 56079.191079, 56047.849269, 0.063761, 56047.913030
69800, 56395.648551, 0.019218, 56395.667769, 56347.544225, 0.044869, 56347.589094
70000, 56727.800777, 0.017692, 56727.818469, 56668.725806, 0.035705, 56668.761510
70200, 57036.854601, 0.018399, 57036.873001, 57009.074216, 0.027067, 57009.101283
70400, 57355.299003, 0.017771, 57355.316775, 57330.198096, 0.019277, 57330.217373
70600, 57694.675529, 0.017606, 57694.693135, 57639.667632, 0.018191, 57639.685823
70800, 58022.999602, 0.022874, 58023.022476, 57982.382724, 0.013493, 57982.396217
71000, 58334.663120, 0.025794, 58334.688914, 58297.233278, 0.019722, 58297.252999
71200, 58677.371296, 0.026268, 58677.397564, 58622.647697, 0.025107, 58622.672804
71400, 59010.926186, 0.027583, 59010.953769, 58952.790772, 0.024085, 58952.814857
71600, 59341.828376, 0.030896, 59341.859272, 59282.613250, 0.041846, 59282.655096
71800, 59667.422943, 0.037527, 59667.460471, 59610.678975, 0.053754, 59610.732729
72000, 59998.706905, 0.039733, 59998.746638, 59938.551939, 0.067463, 59938.619402
72200, 60343.054251, 0.039304, 60343.093555, 60269.500890, 0.059022, 60269.559912
72400, 60691.732904, 0.058449, 60691.791353, 60601.908179, 0.076141, 60601.984320
72600, 61030.322915, 0.076723, 61030.399638, 60945.593003, 0.079935, 60945.672938
72800, 61367.525689, 0.086993, 61367.612682, 61264.486718, 0.087161, 61264.573879
73000, 61702.367391, 0.087880, 61702.455271, 61602.838510, 0.091894, 61602.930403
73200, 62038.188021, 0.089382, 62038.277403, 61952.290456, 0.087810, 61952.378266
73400, 62367.421634, 0.101851, 62367.523485, 62291.173067, 0.089071, 62291.262138
73600, 62725.624440, 0.096628, 62725.721068, 62631.471942, 0.084574, 62631.556516
73800, 63066.689087, 0.098019, 63066.787105, 62970.968277, 0.093578, 62971.061855
74000, 63382.258360, 0.117414, 63382.375774, 63318.835065, 0.090489, 63318.925554
74200, 63724.677492, 0.133633, 63724.811125, 63667.615132, 0.090737, 63667.705869
74400, 64064.135419, 0.124476, 64064.259895, 64013.513326, 0.104334, 64013.617660
74600, 64406.723778, 0.114279, 64406.838057, 64343.131994, 0.119427, 64343.251421
74800, 64770.593502, 0.120933, 64770.714436, 64695.584152, 0.140242, 64695.724394
75000, 65101.661934, 0.147630, 65101.809564, 65042.681440, 0.148823, 65042.830263
75200, 65457.775396, 0.147892, 65457.923288, 65406.892970, 0.157261, 65407.050231
75400, 65801.326560, 0.156016, 65801.482575, 65757.278854, 0.173320, 65757.452174
75600, 66151.606441, 0.162073, 66151.768514, 66103.141300, 0.169887, 66103.311187
75800, 66508.313273, 0.169003, 66508.482276, 66444.550007, 0.143518, 66444.693525
76000, 66840.612315, 0.182226, 66840.794541, 66804.033358, 0.148980, 66804.182338
76200, 67196.303407, 0.170124, 67196.473531, 67162.177841, 0.158622, 67162.336463
76400, 67555.831176, 0.150546, 67555.981722, 67505.222772, 0.173291, 67505.396062
76600, 67920.609044, 0.147568, 67920.756612, 67866.763821, 0.175205, 67866.939026
76800, 68261.395439, 0.141778, 68261.537217, 68217.322948, 0.200054, 68217.523001
77000, 68615.250789, 0.142031, 68615.392821, 68571.382820, 0.209992, 68571.592812
77200, 68970.022019, 0.150816, 68970.172835, 68939.775505, 0.192961, 68939.968467
77400, 69307.977633, 0.144823, 69308.122456, 69291.027587, 0.191727, 69291.219315
77600, 69679.289277, 0.166149, 69679.455425, 69659.092969, 0.204735, 69659.297704
77800, 70028.180982, 0.187697, 70028.368679, 70024.515285, 0.224480, 70024.739765
78000, 70381.185741, 0.213968, 70381.399709, 70383.179147, 0.218504, 70383.397651
78200, 70768.446350, 0.227287, 70768.673636, 70762.433351, 0.220292, 70762.653643
78400, 71122.651414, 0.262564, 71122.913978, 71119.023714, 0.238406, 71119.262120
78600, 71466.155409, 0.272966, 71466.428375, 71474.229661, 0.242580, 71474.472241
78800, 71845.063509, 0.265896, 71845.329405, 71853.046304, 0.223397, 71853.269701
79000, 72191.683696, 0.270871, 72191.954567, 72217.004654, 0.223576, 72217.228230
79200, 72566.375273, 0.274555, 72566.649828, 72568.286586, 0.210682, 72568.497267
79400, 72937.260918, 0.258818, 72937.519736, 72956.165355, 0.185478, 72956.350833
79600, 73327.486155, 0.242910, 73327.729065, 73318.494837, 0.172665, 73318.667502
79800, 73681.726799, 0.261958, 73681.988758, 73693.368564, 0.143793, 73693.512358
80000, 74050.898542, 0.274969, 74051.173511, 74056.578048, 0.143044, 74056.721092
80200, 74415.713094, 0.273020, 74415.986114, 74429.163523, 0.130017, 74429.293540
80400, 74795.506609, 0.279604, 74795.786213, 74791.869607, 0.120937, 74791.990545
80600, 75156.003883, 0.297306, 75156.301189, 75173.580995, 0.130086, 75173.711081
80800, 75533.330126, 0.303888, 75533.634014, 75551.578297, 0.146543, 75551.724840
81000, 75908.212589, 0.311351, 75908.523940, 75915.842251, 0.146263, 75915.988514
81200, 76296.247468, 0.310313, 76296.557781, 76311.142586, 0.139360, 76311.281946
81400, 76677.942180, 0.318419, 76678.260599, 76668.497239, 0.149296, 76668.646535
81600, 77047.324135, 0.306632, 77047.630767, 77053.529022, 0.147025, 77053.676048
81800, 77426.919362, 0.287526, 77427.206888, 77412.633368, 0.147484, 77412.780852
82000, 77819.721111, 0.281040, 77820.002151, 77780.705933, 0.144744, 77780.850677
82200, 78195.769430, 0.250917, 78196.020346, 78160.966992, 0.122589, 78161.089581
82400, 78577.961107, 0.239341, 78578.200448, 78561.325383, 0.100869, 78561.426251
82600, 78958.998388, 0.235795, 78959.234183, 78936.176142, 0.110762, 78936.286904
82800, 79348.128055, 0.205844, 79348.333899, 79307.897958, 0.112982, 79308.010940
83000, 79728.557604, 0.200781, 79728.758385, 79700.189678, 0.121871, 79700.311549
83200, 80112.429753, 0.199052, 80112.628806, 80070.391994, 0.102577, 80070.494571
83400, 80500.669306, 0.204096, 80500.873402, 80447.289663, 0.087098, 80447.376762
83600, 80904.359677, 0.215056, 80904.574733, 80830.099551, 0.074651, 80830.174203
83800, 81269.443453, 0.222283, 81269.665737, 81224.753500, 0.082255, 81224.835755
84000, 81662.131749, 0.213738, 81662.345487, 81621.051873, 0.083218, 81621.135090
84200, 82059.467949, 0.219391, 82059.687340, 82008.533586, 0.077393, 82008.610979
84400, 82439.931901, 0.210218, 82440.142119, 82396.531145, 0.082871, 82396.614017
84600, 82845.950255, 0.187639, 82846.137894, 82780.576744, 0.070499, 82780.647243
84800, 83223.651022, 0.182893, 83223.833916, 83168.942037, 0.072562, 83169.014599
85000, 83617.309467, 0.187503, 83617.496970, 83562.730932, 0.067509, 83562.798441
85200, 84011.418565, 0.178425, 84011.596990, 83965.568065, 0.059597, 83965.627661
85400, 84418.774505, 0.152370, 84418.926874, 84375.304041, 0.055469, 84375.359510
85600, 84818.116331, 0.149028, 84818.265360, 84750.159076, 0.059522, 84750.218598
85800, 85203.278244, 0.137296, 85203.415539, 85155.427226, 0.064849, 85155.492075
86000, 85605.756942, 0.126416, 85605.883358, 85552.872809, 0.069038, 85552.941847
86200, 86012.951777, 0.113846, 86013.065623, 85925.475490, 0.055774, 85925.531264
86400, 86393.040334, 0.109267, 86393.149602, 86337.199847, 0.055696, 86337.255543
86600, 86799.660008, 0.081841, 86799.741850, 86745.747653, 0.064693, 86745.812346
86800, 87191.348950, 0.079036, 87191.427986, 87137.566695, 0.072545, 87137.639240
87000, 87611.322561, 0.067368, 87611.389929, 87556.580489, 0.065080, 87556.645569
87200, 88005.902028, 0.043264, 88005.945292, 87962.964725, 0.064138, 87963.028863
87400, 88400.072193, 0.024968, 88400.097161, 88363.191131, 0.052927, 88363.244057
87600, 88816.069495, 0.019313, 88816.088808, 88744.293960, 0.037924, 88744.331884
87800, 89198.843987, 0.018294, 89198.862281, 89164.100485, 0.035477, 89164.135963
88000, 89599.639683, 0.019353, 89599.659036, 89588.129673, 0.031460, 89588.161133
88200, 90016.059641, 0.022067, 90016.081708, 89976.146328, 0.021233, 89976.167561
88400, 90445.828767, 0.026479, 90445.855247, 90393.209149, 0.019903, 90393.229053
88600, 90821.885333, 0.030920, 90821.916252, 90801.979124, 0.021596, 90802.000719
88800, 91254.233104, 0.026172, 91254.259275, 91201.619427, 0.020871, 91201.640298
89000, 91648.858128, 0.028269, 91648.886397, 91597.606789, 0.022642, 91597.629430
89200, 92076.443758, 0.030481, 92076.474239, 92025.524635, 0.031624, 92025.556259
89400, 92478.022733, 0.036591, 92478.059324, 92427.292771, 0.048144, 92427.340915
89600, 92894.968655, 0.035515, 92895.004170, 92845.908762, 0.059835, 92845.968597
89800, 93312.786467, 0.038476, 93312.824944, 93254.450099, 0.061966, 93254.512065
90000, 93752.407679, 0.055689, 93752.463368, 93671.517324, 0.062997, 93671.580321
90200, 94184.039079, 0.080036, 94184.119114, 94082.411672, 0.077033, 94082.488705
90400, 94593.246700, 0.084810, 94593.331510, 94483.852490, 0.075847, 94483.928337
90600, 95005.244973, 0.087542, 95005.332516, 94909.312892, 0.090052, 94909.402944
90800, 95421.052770, 0.085719, 95421.138489, 95328.165939, 0.096432, 95328.262371
91000, 95835.484500, 0.092406, 95835.576906, 95767.343279, 0.101087, 95767.444365
91200, 96280.445654, 0.091493, 96280.537147, 96174.156322, 0.088818, 96174.245140
91400, 96699.078889, 0.088013, 96699.166902, 96605.028299, 0.084979, 96605.113278
91600, 97110.881870, 0.103847, 97110.985716, 97036.049795, 0.087784, 97036.137579
91800, 97516.599734, 0.119010, 97516.718743, 97455.899642, 0.093472, 97455.993114
92000, 97933.717244, 0.122502, 97933.839746, 97885.554235, 0.102833, 97885.657068
92200, 98359.228599, 0.126008, 98359.354607, 98316.557264, 0.115351, 98316.672616
92400, 98798.889529, 0.126130, 98799.015659, 98733.854009, 0.135302, 98733.989311
92600, 99232.305452, 0.146899, 99232.452351, 99159.472719, 0.140654, 99159.613373
92800, 99653.711548, 0.133772, 99653.845320, 99604.997723, 0.153588, 99605.151311
93000, 100084.013404, 0.139284, 100084.152688, 100047.602971, 0.165495, 100047.768466
93200, 100522.707432, 0.158272, 100522.865704, 100475.665858, 0.196806, 100475.862664
93400, 100940.621881, 0.162458, 100940.784338, 100887.331477, 0.179403, 100887.510880
93600, 101371.429194, 0.176427, 101371.605621, 101323.902369, 0.182027, 101324.084396
93800, 101791.739908, 0.181630, 101791.921538, 101787.275399, 0.199122, 101787.474521
94000, 102242.595899, 0.165265, 102242.761163, 102202.008578, 0.196037, 102202.204615
94200, 102693.498391, 0.154304, 102693.652695, 102638.241754, 0.180371, 102638.422125
94400, 103112.156231, 0.137490, 103112.293720, 103084.041818, 0.178884, 103084.220702
94600, 103542.839124, 0.143419, 103542.982543, 103519.399775, 0.201787, 103519.601562
94800, 103988.819029, 0.150100, 103988.969128, 103953.473506, 0.204596, 103953.678103
95000, 104402.786560, 0.149232, 104402.935792, 104384.914150, 0.198704, 104385.112854
95200, 104846.050046, 0.157790, 104846.207837, 104836.702563, 0.204341, 104836.906904
95400, 105295.514875, 0.174389, 105295.689264, 105285.770430, 0.220663, 105285.991093
95600, 105723.465600, 0.195939, 105723.661539, 105737.160383, 0.214937, 105737.375320
95800, 106171.832018, 0.211632, 106172.043650, 106185.700304, 0.220799, 106185.921103
96000, 106632.416885, 0.232781, 106632.649665, 106629.743661, 0.236114, 106629.979775
96200, 107047.049043, 0.276734, 107047.325776, 107067.625861, 0.248943, 107067.874805
96400, 107505.428477, 0.262714, 107505.691191, 107524.611605, 0.241292, 107524.852897
96600, 107926.839905, 0.287866, 107927.127771, 107974.963152, 0.225394, 107975.188546
96800, 108392.142902, 0.285766, 108392.428668, 108414.080535, 0.213754, 108414.294289
97000, 108840.231035, 0.269861, 108840.500896, 108871.328315, 0.196950, 108871.525265
97200, 109308.155725, 0.257676, 109308.413402, 109336.284778, 0.173430, 109336.458208
97400, 109764.035416, 0.254797, 109764.290213, 109794.425478, 0.151880, 109794.577358
97600, 110179.847959, 0.258886, 110180.106845, 110227.571681, 0.130538, 110227.702220
97800, 110656.584961, 0.269279, 110656.854240, 110673.361951, 0.119512, 110673.481463
98000, 111097.077727, 0.278216, 111097.355943, 111126.494244, 0.122152, 111126.616396
98200, 111565.380113, 0.295374, 111565.675487, 111573.684618, 0.136117, 111573.820735
98400, 111997.061853, 0.304246, 111997.366099, 112050.080632, 0.151652, 112050.232284
98600, 112472.961611, 0.302023, 112473.263634, 112503.750494, 0.129924, 112503.880418
98800, 112926.199092, 0.308726, 112926.507818, 112961.558681, 0.124164, 112961.682845
99000, 113395.453169, 0.312216, 113395.765385, 113413.800715, 0.139176, 113413.939891
99200, 113849.150291, 0.322651, 113849.472942, 113854.074172, 0.142096, 113854.216268
99400, 114316.207005, 0.304099, 114316.511104, 114319.095976, 0.140127, 114319.236102
99600, 114768.981709, 0.293501, 114769.275210, 114760.176696, 0.136949, 114760.313645
99800, 115243.696750, 0.281250, 115243.978000, 115205.091845, 0.132221, 115205.224066
100000, 115718.147972, 0.244191, 115718.392163, 115704.138767, 0.121102, 115704.259869
100200, 116169.908535, 0.228447, 116170.136982, 116168.847242, 0.108606, 116168.955848
100400, 116639.128568, 0.217398, 116639.345966, 116616.741333, 0.108527, 116616.849860
100600, 117100.653952, 0.201006, 117100.854958, 117074.005343, 0.100377, 117074.105720
100800, 117583.350167, 0.198543, 117583.548710, 117530.744287, 0.100386, 117530.844673
101000, 118039.072065, 0.205907, 118039.277972, 117990.187014, 0.093831, 117990.280846
101200, 118503.242579, 0.214453, 118503.457032, 118462.291628, 0.087454, 118462.379082
101400, 118985.476710, 0.218657, 118985.695367, 118929.140219, 0.085764, 118929.225984
101600, 119453.907120, 0.204854, 119454.111973, 119404.583320, 0.072840, 119404.656160
101800, 119917.170567, 0.206612, 119917.377180, 119885.344078, 0.073707, 119885.417785
102000, 120394.612817, 0.205284, 120394.818101, 120348.073482, 0.080226, 120348.153708
102200, 120867.621213, 0.185089, 120867.806303, 120817.543203, 0.079449, 120817.622652
102400, 121328.071136, 0.169649, 121328.240785, 121284.315036, 0.075753, 121284.390789
102600, 121810.847259, 0.173027, 121811.020286, 121758.748637, 0.072092, 121758.820729
102800, 122282.626836, 0.184754, 122282.811590, 122241.508638, 0.068122, 122241.576760
103000, 122777.552718, 0.174276, 122777.726994, 122734.297305, 0.065703, 122734.363008
103200, 123261.243113, 0.149463, 123261.392576, 123204.795188, 0.063973, 123204.859161
103400, 123732.373000, 0.145299, 123732.518299, 123667.951102, 0.053583, 123668.004685
103600, 124198.489398, 0.141326, 124198.630724, 124160.924210, 0.045558, 124160.969768
103800, 124690.917091, 0.109746, 124691.026837, 124609.443916, 0.057033, 124609.500949
104000, 125159.395152, 0.106112, 125159.501264, 125103.798200, 0.057854, 125103.856053
104200, 125636.908877, 0.106843, 125637.015720, 125594.575803, 0.064527, 125594.640330
104400, 126136.675831, 0.084371, 126136.760202, 126072.782782, 0.068284, 126072.851065
104600, 126604.409067, 0.071616, 126604.480683, 126565.893060, 0.058214, 126565.951274
104800, 127106.140961, 0.057832, 127106.198793, 127046.138883, 0.061805, 127046.200688
105000, 127577.625609, 0.031967, 127577.657576, 127539.856555, 0.058884, 127539.915439
105200, 128040.357374, 0.027550, 128040.384925, 128008.512716, 0.046249, 128008.558964
105400, 128530.936339, 0.019929, 128530.956268, 128492.383489, 0.040404, 128492.423893
105600, 129008.103416, 0.017544, 129008.120960, 128991.055858, 0.038800, 128991.094658
105800, 129503.793465, 0.022971, 129503.816436, 129497.363472, 0.031887, 129497.395360
106000, 130012.521255, 0.030374, 130012.551629, 129971.721289, 0.024409, 129971.745699
106200, 130507.300850, 0.031724, 130507.332575, 130458.819557, 0.026205, 130458.845762
106400, 130974.291975, 0.028850, 130974.320825, 130954.073032, 0.024126, 130954.097158
106600, 131480.126132, 0.025834, 131480.151966, 131431.329487, 0.021540, 131431.351027
106800, 131955.970441, 0.031186, 131956.001627, 131928.038344, 0.024132, 131928.062476
107000, 132466.798643, 0.032231, 132466.830874, 132405.559625, 0.039886, 132405.599511
107200, 132951.676968, 0.033045, 132951.710013, 132917.446341, 0.054510, 132917.500851
107400, 133461.349159, 0.040912, 133461.390071, 133414.297467, 0.065100, 133414.362567
107600, 133971.193334, 0.060300, 133971.253634, 133909.394363, 0.059356, 133909.453718
107800, 134491.686822, 0.071478, 134491.758300, 134400.852329, 0.065330, 134400.917659
108000, 135001.099723, 0.080597, 135001.180320, 134866.784033, 0.073844, 134866.857878
108200, 135480.296145, 0.083014, 135480.379159, 135395.151140, 0.076759, 135395.227898
108400, 135972.146686, 0.086545, 135972.233231, 135868.414779, 0.099937, 135868.514716
108600, 136482.323039, 0.085651, 136482.408690, 136394.326050, 0.109763, 136394.435813
108800, 136995.759512, 0.080687, 136995.840199, 136905.191256, 0.096742, 136905.287998
109000, 137494.226491, 0.086967, 137494.313458, 137390.365000, 0.078040, 137390.443039
109200, 138015.789513, 0.093743, 138015.883255, 137916.473922, 0.083981, 137916.557903
109400, 138477.959222, 0.101485, 138478.060707, 138416.449137, 0.097080, 138416.546217
109600, 138984.717253, 0.112153, 138984.829407, 138926.444735, 0.102142, 138926.546877
109800, 139485.684018, 0.136345, 139485.820362, 139444.610694, 0.103351, 139444.714045
110000, 139994.894965, 0.141157, 139995.036122, 139952.143265, 0.115197, 139952.258462
110200, 140509.294149, 0.132971, 140509.427120, 140459.031504, 0.116006, 140459.147510
110400, 141040.498180, 0.133630, 141040.631810, 140967.843612, 0.124800, 140967.968412
110600, 141537.032016, 0.124526, 141537.156542, 141498.427722, 0.148681, 141498.576403
110800, 142064.428181, 0.142633, 142064.570814, 142024.812326, 0.153511, 142024.965837
